,time,passenger_pos,destination_pos,distance,reward,wait_time
1601,2022/6/29 19:03,[10.51928074 11.30431883],[1.60066330e+01 7.23014055e-03],12.5592694,77.59726024,18
1602,2022/6/29 21:48,[7.23733008 6.24695426],[ 7.5144884  24.17717528],17.93236299,97.74636122,13
1603,2022/6/29 20:26,[8.3902157  5.74563966],[15.12790382 25.96935109],21.31654159,110.437031,17
1604,2022/6/29 21:03,[7.24049112 2.35608728],[10.69214208 22.42955474],20.36806299,106.8802362,6
1605,2022/6/29 19:27,[16.52071634 24.50380109],[28.78776443 23.7798743 ],12.28839041,76.58146402,2
1606,2022/6/29 21:28,[18.11409237 14.80024764],[ 1.20207259 29.52965936],22.42703687,114.6013882,14
1607,2022/6/29 20:22,[11.50443368  4.56684642],[20.00126566  8.52864867],9.37507498,28.93768745,13
1608,2022/6/29 20:03,[17.57334813 17.60303724],[13.37189463 25.08355847],8.579650891,26.94912723,9
1609,2022/6/29 22:23,[ 7.94901185 13.45897775],[16.13076386 19.90874162],10.41827817,69.56854313,11
1610,2022/6/29 23:46,[23.51915552 11.84421849],[19.38140832  4.51832859],8.413656433,26.53414108,20
1611,2022/6/29 19:59,[27.97944302 11.49176419],[21.88564266  0.61023246],12.47165329,77.26869983,12
1612,2022/6/29 22:01,[ 6.15561429 14.61247633],[26.34757403 15.8176545 ],20.22789393,106.3546022,17
1613,2022/6/29 23:24,[27.89611447 14.5139069 ],[14.7134729   3.59240366],17.11903244,94.69637166,20
1614,2022/6/29 23:12,[24.07968732  7.40896237],[26.98837468 27.32472661],20.12704964,105.9764362,17
1615,2022/6/29 20:13,[28.29930336 15.60691467],[20.31281354 23.3554764 ],11.12763355,72.22862581,9
1616,2022/6/29 18:22,[ 3.93043856 18.02871585],[ 1.02893704 14.9269825 ],4.247288645,16.11822161,9
1617,2022/6/29 21:28,[4.64528045 5.48768778],[10.951427 12.973115],9.787701724,29.96925431,4
1618,2022/6/29 22:38,[18.69517274  2.23285255],[15.11075284  5.47875391],4.835694533,17.58923633,16
1619,2022/6/29 23:00,[17.21925525 19.12213837],[16.7012777  22.14886531],3.070729027,13.17682257,18
1620,2022/6/29 23:33,[10.06827733 22.95319775],[12.98301245 14.52553495],8.917464948,27.79366237,13
1621,2022/6/29 23:23,[19.44306382  0.55075152],[19.61982664 18.55755447],18.00767052,98.02876446,3
1622,2022/6/29 18:22,[9.2954135  2.57382855],[ 2.7280635  27.69671241],25.96708262,127.8765598,1
1623,2022/6/29 21:45,[20.67837964  3.81307841],[10.70169508 17.77448982],17.15969822,94.84886834,14
1624,2022/6/29 21:48,[25.06715115  1.30982786],[ 7.09899394 26.69246971],31.09876494,147.1203685,9
1625,2022/6/29 20:43,[0.27496651 6.04197308],[28.77072528 18.4020554 ],31.06090634,146.9783988,19
1626,2022/6/29 23:35,[7.850141   2.00973283],[0.84574021 7.34235239],8.803321061,27.50830265,10
1627,2022/6/29 23:13,[26.44457459 12.47740963],[21.61000107 27.54855106],15.82758368,89.8534388,4
1628,2022/6/29 21:39,[12.24121385  5.73832113],[15.51353793 27.24251061],21.75174177,112.0690316,1
1629,2022/6/29 18:58,[24.13123242  1.9748953 ],[20.777184   17.15692567],15.54810879,88.80540798,15
1630,2022/6/29 22:06,[27.22389529  3.67444251],[16.0210834  26.38388081],25.32235341,125.4588253,19
1631,2022/6/29 22:58,[12.3007136  14.45984753],[2.11382033 8.34430921],11.88160778,75.05602918,13
1632,2022/6/29 22:30,[ 9.73519948 28.35367346],[ 8.48002082 13.82606206],14.581734,85.18150252,19
1633,2022/6/29 20:55,[20.13913271  4.86550117],[14.59327161 22.15617118],18.15829961,98.59362354,16
1634,2022/6/29 20:42,[26.00565639 18.78777824],[20.07160546  3.78850418],16.13044274,90.98916026,15
1635,2022/6/29 23:32,[28.37329492  3.97722232],[23.24018812  7.94448965],6.487526146,21.71881537,3
1636,2022/6/29 22:56,[28.00779431 21.59878618],[22.61441139  6.57177519],15.96557668,90.37091254,8
1637,2022/6/29 23:11,[13.2911993  18.53439584],[23.09920855  3.11878128],18.27124018,99.01715067,20
1638,2022/6/29 22:42,[28.87095949 26.70662012],[ 8.11045771 24.68280729],20.85891302,108.7209238,2
1639,2022/6/29 20:32,[15.54971769 13.85419445],[ 9.43302317 17.4290576 ],7.084744058,23.21186015,7
1640,2022/6/29 22:38,[21.89667353 12.32798715],[18.87657579 20.97938763],9.163390242,28.40847561,16
1641,2022/6/29 19:44,[21.33365451  1.55898294],[25.79243417 13.74759944],12.97856264,79.1696099,12
1642,2022/6/29 23:33,[7.87248245 7.25293522],[14.49042339 26.60494618],20.45232188,107.1962071,2
1643,2022/6/29 18:25,[11.35042745 22.4917724 ],[ 2.90456193 14.28170106],11.77870603,74.67014762,5
1644,2022/6/29 22:37,[29.75058421 23.11313408],[ 6.31585465 15.04324421],24.78527127,123.4447673,13
1645,2022/6/29 22:19,[ 7.00874291 12.28682782],[23.40252071 23.13674446],19.65900918,104.2212844,14
1646,2022/6/29 18:32,[ 6.84301134 27.66669954],[17.77704548 11.39772873],19.60184976,104.0069366,9
1647,2022/6/29 18:12,[15.05806742 18.1521376 ],[16.79671596 14.59215107],3.961868607,15.40467152,2
1648,2022/6/29 22:10,[15.14798412  5.29235731],[24.38198713 16.2528096 ],14.33172445,84.2439667,15
1649,2022/6/29 22:13,[ 3.93239585 22.98471305],[27.97331935 28.41920698],24.64750955,122.9281608,17
1650,2022/6/29 23:36,[11.07053197  4.06550621],[15.5519888   3.37827688],4.533843782,16.83460945,20
1651,2022/6/29 22:59,[28.01962256  5.50738882],[ 7.5829758  12.19909581],21.50431289,111.1411734,10
1652,2022/6/29 23:59,[11.49493406 23.83988677],[13.68950462  5.1230478 ],18.84505774,101.1689665,13
1653,2022/6/29 20:23,[ 8.01629686 15.27340156],[ 4.42361752 18.34967027],4.729775264,17.32443816,19
1654,2022/6/29 20:17,[16.9724192  21.44106949],[28.13113846 27.36763683],12.6349205,77.88095188,8
1655,2022/6/29 21:50,[28.38226854  7.34146791],[3.9469592  9.06830101],24.49625064,122.3609399,2
1656,2022/6/29 21:26,[26.85255518 29.16160424],[25.77974853  3.30053163],25.8833149,127.5624309,11
1657,2022/6/29 18:15,[28.42283994 12.70074082],[ 0.27930872 13.27181222],28.14932454,136.059967,3
1658,2022/6/29 19:48,[ 1.38207509 16.31633763],[10.15662082 14.20304801],9.025444358,28.0636109,18
1659,2022/6/29 22:20,[18.39511082 26.06403287],[19.85704729 13.02146605],13.12424503,79.71591885,2
1660,2022/6/29 22:46,[24.58283561 27.16746413],[ 3.59279899 15.95798933],23.79567109,119.7337666,1
1661,2022/6/29 22:31,[8.53535879 1.41183594],[20.05640085 25.88312332],27.04770446,131.9288917,15
1662,2022/6/29 18:27,[ 4.88707963 24.37240973],[25.60187201 27.43021328],20.93926421,109.0222408,2
1663,2022/6/29 21:12,[ 7.95855267 27.11859196],[ 9.61988264 16.5701404 ],10.67847589,70.5442846,16
1664,2022/6/29 18:22,[1.51522412 1.31643265],[21.61119638 13.33439934],23.41537154,118.3076433,10
1665,2022/6/29 18:18,[7.68877126 5.71240488],[2.00986047e+01 1.20463208e-02],13.65642905,81.71160893,13
1666,2022/6/29 19:17,[24.17673508  2.37748818],[ 5.74468845 11.58709186],20.60478446,107.7679417,4
1667,2022/6/29 19:04,[14.54576219 10.64985347],[ 9.62136495 28.91748036],18.91972199,101.4489575,11
1668,2022/6/29 22:07,[19.24739044  0.70298866],[12.90527725 26.25026099],26.32271877,129.2101954,18
1669,2022/6/29 20:37,[9.04368559 2.83669034],[22.75154315 18.18041496],20.57511224,107.6566709,2
1670,2022/6/29 19:58,[17.10937523  1.60729679],[ 4.21497029 18.67648189],21.39211908,110.7204465,20
1671,2022/6/29 21:14,[ 6.23471524 15.12210239],[16.34645058  8.50521571],12.08430308,75.81613655,14
1672,2022/6/29 22:36,[28.45275467 25.27392321],[21.67120523  2.33981599],23.91574139,120.1840302,5
1673,2022/6/29 18:13,[ 3.18390058 14.78344038],[ 4.82140048 29.34796391],14.6562871,85.46107663,1
1674,2022/6/29 22:10,[ 4.75560702 14.62403506],[10.92363171 19.18159264],7.669149862,24.67287465,20
1675,2022/6/29 23:25,[ 3.87109227 12.90949284],[ 8.24115098 26.63254574],14.40206909,84.50775909,2
1676,2022/6/29 20:09,[ 1.21757136 27.41182482],[24.98982416  8.92712149],30.1131908,143.4244655,12
1677,2022/6/29 22:20,[23.67871964  0.93640681],[29.00596651 15.79784828],15.78740009,89.70275035,5
1678,2022/6/29 20:09,[ 9.09843078 10.87749638],[ 1.9921606  29.68048542],20.10103164,105.8788686,20
1679,2022/6/29 23:00,[ 1.17875835 19.64721369],[13.28207783 28.46748655],14.97623302,86.66087383,16
1680,2022/6/29 19:32,[ 7.37999221 15.96260472],[14.47068626 21.08599332],8.747974215,27.36993554,8
1681,2022/6/29 19:19,[2.04030696 5.8136739 ],[ 6.4369446  22.14452265],16.91233406,93.92125272,19
1682,2022/6/29 23:30,[ 5.67416089 17.20475292],[ 6.45731462 25.8487485 ],8.679400293,27.19850073,11
1683,2022/6/29 21:21,[28.26556363 15.55478925],[10.56926653  7.02173325],19.6461695,104.1731356,2
1684,2022/6/29 18:16,[1.49343005 8.05500229],[19.6270734  16.00850794],19.80119374,104.7544765,20
1685,2022/6/29 21:36,[28.32123835 11.88831787],[20.81590027 14.67968242],8.007609863,25.51902466,15
1686,2022/6/29 21:53,[15.37728648  8.03322944],[13.64852331 14.12354991],6.330926122,21.3273153,13
1687,2022/6/29 18:13,[21.19927565 28.21919998],[9.87963832 1.26601406],29.2336864,140.126324,17
1688,2022/6/29 20:27,[14.88885377 16.33383996],[ 5.05321653 22.81393819],11.77843083,74.6691156,4
1689,2022/6/29 21:41,[29.54787325 28.37324151],[ 5.91318116 26.2608972 ],23.72889944,119.4833729,19
1690,2022/6/29 20:32,[21.13480909 13.61539691],[16.21832983 25.48800525],12.85031506,78.68868146,11
1691,2022/6/29 20:00,[14.40404819 11.19622107],[14.79742479 17.37389412],6.190184928,20.97546232,17
1692,2022/6/29 23:36,[ 5.67232961 27.02723191],[20.22560846 18.99806752],16.62123359,92.82962597,8
1693,2022/6/29 18:35,[ 2.98488679 18.12521815],[3.62881987 2.36093026],15.77743396,89.66537736,15
1694,2022/6/29 20:00,[15.81932687 12.08356602],[17.6643081   2.67666504],9.586122355,29.46530589,15
1695,2022/6/29 22:12,[12.92949189  5.24360145],[29.61300258 16.83450637],20.31473864,106.6802699,16
1696,2022/6/29 21:25,[20.62310583  9.76254842],[ 2.84216744 29.27612588],26.39964915,129.4986843,1
1697,2022/6/29 20:46,[ 8.58777106 12.71424556],[19.49591765  0.74091893],16.1971668,91.23937552,19
1698,2022/6/29 22:42,[24.30777392 16.0973457 ],[8.34651561 1.84823956],21.39623314,110.7358743,7
1699,2022/6/29 23:59,[ 4.87495246 26.85101577],[20.58072672  7.49705165],24.92483244,123.9681216,18
1700,2022/6/29 22:53,[ 1.96802295 20.71845937],[17.17223178 12.13558573],17.45948699,95.97307622,12
1701,2022/6/29 21:40,[10.90834348  6.50442828],[20.0883377  29.12004083],24.40774929,122.0290598,6
1702,2022/6/29 18:35,[ 5.27145738 17.9134986 ],[12.72555167 13.40066165],8.713737379,27.28434345,20
1703,2022/6/29 21:50,[ 7.6244184  24.75404627],[14.55766812 16.30217557],10.93179171,71.49421893,14
1704,2022/6/29 22:19,[9.14282738 5.45425397],[ 2.57731165 21.42357423],17.26630205,95.24863268,14
1705,2022/6/29 19:44,[ 5.88702845 20.70226063],[11.71129338 12.47324403],10.08160583,68.30602186,19
1706,2022/6/29 21:22,[14.07532488 11.03125524],[3.01859932 9.2889543 ],11.1931583,72.47434364,5
1707,2022/6/29 20:15,[19.91203082 19.97353204],[ 8.58672922 13.8030788 ],12.89716828,78.86438106,7
1708,2022/6/29 18:36,[5.80341684 6.31116245],[ 0.69141265 26.9023965 ],21.21630285,110.0611357,8
1709,2022/6/29 18:46,[6.32119995 6.82601631],[8.38804298 3.82224215],3.646162268,14.61540567,12
1710,2022/6/29 22:07,[19.1778865  2.2542886],[ 4.02607279 19.3427018 ],22.83837394,116.1439023,14
1711,2022/6/29 18:19,[10.18981861 21.2384348 ],[16.72274234  7.68063519],15.04968513,86.93631925,9
1712,2022/6/29 20:15,[19.52483851  3.48821041],[16.09231149 13.11444315],10.21991187,68.8246695,16
1713,2022/6/29 19:40,[ 8.03620748 18.12014993],[26.14000777 29.96714099],21.63559063,111.6334649,18
1714,2022/6/29 20:26,[18.23288306 12.14117623],[6.75621301 7.71288268],12.30137144,76.6301429,1
1715,2022/6/29 19:21,[14.38364934 11.01833104],[27.41443568 11.04886403],13.03082211,79.3655829,9
1716,2022/6/29 22:48,[11.20333773 11.50603537],[25.09860631 19.52364963],16.04246325,90.65923719,5
1717,2022/6/29 22:19,[18.42506551 10.02429067],[24.5371253   1.15091584],10.77469516,70.90510686,8
1718,2022/6/29 22:00,[26.12391517 15.38249699],[11.94750705 14.91501842],14.18411377,83.69042665,4
1719,2022/6/29 20:04,[20.02246592  0.3829628 ],[26.14655569 13.40218576],14.3876559,84.45370961,11
1720,2022/6/29 21:29,[10.28899559  4.14736697],[13.18396123 14.88968314],11.12556438,72.22086642,4
1721,2022/6/29 23:16,[12.10940083 20.35980281],[12.62689586 28.84252734],8.498494949,26.74623737,5
1722,2022/6/29 19:36,[17.97832553 24.22433807],[ 3.28067709 11.91873879],19.16894998,102.3835624,3
1723,2022/6/29 22:33,[10.10543104 17.08447164],[25.8334056   2.35014653],21.55155494,111.318331,5
1724,2022/6/29 20:06,[ 2.17724394 25.50953124],[ 6.38550258 20.06259763],6.883206124,22.70801531,15
1725,2022/6/29 19:53,[16.28634397 24.98680785],[3.7526673  3.89348897],24.53611934,122.5104475,20
1726,2022/6/29 20:28,[16.70455081 28.3913596 ],[12.44993275  9.80826301],19.06392546,101.9897205,15
1727,2022/6/29 18:37,[18.2006797  27.91345802],[25.10783499 29.86450832],7.177422343,23.44355586,7
1728,2022/6/29 18:02,[0.6770575  3.38574434],[18.2840329  24.61729318],27.58231769,133.9336913,4
1729,2022/6/29 23:36,[8.55733027 7.17633264],[23.60927398  1.69145562],16.02014,90.57552499,16
1730,2022/6/29 20:16,[11.08147943 15.17427668],[16.81046023 21.8584547 ],8.803377586,27.50844397,3
1731,2022/6/29 20:45,[10.6453717  18.38053034],[17.56126268 16.42848302],7.18610025,23.46525062,13
1732,2022/6/29 23:26,[19.21449879  7.78347513],[2.53946261 3.57815016],17.197139,94.98927127,19
1733,2022/6/29 23:33,[ 6.73747148 15.00593807],[25.21328252 21.03880026],19.43581796,103.3843173,13
1734,2022/6/29 23:19,[23.67121813 10.52926872],[12.13961225 11.81045658],11.60255905,74.00959642,1
1735,2022/6/29 23:30,[5.75619553 1.83649974],[17.72748278 29.6765005 ],30.30474155,144.1427808,19
1736,2022/6/29 19:49,[5.00489115 1.4005446 ],[23.38595045  7.5775802 ],19.39121219,103.2170457,18
1737,2022/6/29 19:51,[24.88931416 21.11810001],[28.37020611 12.26781707],9.510211189,29.27552797,6
1738,2022/6/29 21:52,[19.85909518 13.94564342],[18.91766092 13.48796718],1.046788431,13,9
1739,2022/6/29 23:52,[ 5.65896739 15.23692248],[15.85752604 24.31811545],13.6557191,81.70894664,19
1740,2022/6/29 19:18,[22.06562117 19.91374872],[ 3.40161287 21.61848872],18.74170068,100.7813776,15
1741,2022/6/29 23:59,[15.00915469 26.82298608],[27.59612802  1.65469772],28.14026718,136.0260019,2
1742,2022/6/29 18:15,[24.61924681  1.13092171],[11.01508877 16.26899927],20.35275185,106.8228195,1
1743,2022/6/29 19:46,[ 4.44302396 22.38941438],[0.25064113 5.05797145],17.83129237,97.36734639,19
1744,2022/6/29 23:59,[17.4239049  21.43162686],[27.49929308 21.16489956],10.07891812,68.29594296,15
1745,2022/6/29 21:49,[20.15337811 11.83023439],[0.03853277 3.60477776],21.73166215,111.9937331,19
1746,2022/6/29 19:23,[16.03663634 20.25389658],[12.52344852 21.92037035],3.88839601,15.22099002,8
1747,2022/6/29 20:05,[15.65586886  2.22528587],[ 5.76048753 25.1999467 ],25.0150677,124.3065039,3
1748,2022/6/29 23:11,[21.7473824  26.84285961],[ 3.52671747 29.70667604],18.44435076,99.66631534,13
1749,2022/6/29 21:55,[6.28220142 0.35339629],[29.92268817  8.43221656],24.9827931,124.1854741,6
1750,2022/6/29 20:12,[20.04058358  5.30046943],[17.40685597 27.12104959],21.97894993,112.9210622,17
1751,2022/6/29 20:55,[ 9.60543502 20.10761928],[ 5.63710766 18.74386196],4.196123932,15.99030983,6
1752,2022/6/29 19:26,[10.09351055  6.33624776],[9.39546152 5.36523206],1.19588626,13,14
1753,2022/6/29 19:45,[27.05748324 11.91560659],[ 7.35837915 13.45223523],19.75894555,104.5960458,16
1754,2022/6/29 18:17,[ 9.616085   22.33257761],[29.13659736 13.1410097 ],21.57626759,111.4110035,20
1755,2022/6/29 18:10,[25.831002   16.97589221],[ 4.71706995 20.71868226],21.44310154,110.9116308,15
1756,2022/6/29 22:34,[15.40303491 19.5181957 ],[26.69062238 13.21303712],12.92921712,78.98456421,13
1757,2022/6/29 18:52,[27.0353287  22.52007043],[14.65814778 18.09666407],13.14386288,79.78948579,1
1758,2022/6/29 18:13,[ 9.76743398 29.50791899],[20.02053489  1.31540557],29.99906484,142.9964931,7
1759,2022/6/29 21:13,[ 9.79865717 18.69943301],[1.68999833 0.71652574],19.72651267,104.4744225,5
1760,2022/6/29 18:29,[13.50072719  9.98070539],[13.14895824  7.8807993 ],2.129165798,13,17
1761,2022/6/29 23:23,[ 4.94153241 20.67430071],[15.43713349  6.00462634],18.03765473,98.14120524,5
1762,2022/6/29 22:16,[ 9.58768279 17.75423723],[2.16688045 4.42359028],15.25694778,87.71355417,19
1763,2022/6/29 20:30,[ 2.19736812 24.36951998],[22.572277   22.59938796],20.45165712,107.1937142,19
1764,2022/6/29 22:55,[21.4897603  20.08156271],[14.30975746 19.26834491],7.225909218,23.56477304,7
1765,2022/6/29 18:33,[ 1.15084664 18.64393268],[23.33633117 15.01075081],22.4810083,114.8037811,17
1766,2022/6/29 20:12,[10.72539985  8.32280204],[19.2840615  20.78403596],15.11730928,87.18990981,12
1767,2022/6/29 19:28,[26.129028   10.27002247],[23.09316922 16.84067473],7.238087421,23.59521855,18
1768,2022/6/29 18:09,[26.48509472 15.83436325],[15.52889485 17.33631244],11.05866931,71.97000992,7
1769,2022/6/29 18:37,[22.47946065 28.94071436],[2.20690063 1.60303807],34.03417746,158.1281655,3
1770,2022/6/29 21:20,[28.12651012 15.89626877],[18.44709044 14.47270805],9.783541821,29.95885455,9
1771,2022/6/29 21:52,[ 2.80972358 23.04268135],[22.41673935  9.35109964],23.91431532,120.1786825,3
1772,2022/6/29 23:59,[ 9.18717736 25.13524143],[ 2.17071773 26.43315445],7.135494649,23.33873662,13
1773,2022/6/29 23:47,[ 7.6998507  17.78954243],[28.07982537 20.34367505],20.53940021,107.5227508,10
1774,2022/6/29 22:35,[12.43289437 20.68602627],[10.31938909  8.31775249],12.54755358,77.55332592,18
1775,2022/6/29 18:30,[29.90049834 22.52370694],[19.34159932 10.6586893 ],15.88297806,90.06116772,17
1776,2022/6/29 18:54,[1.47482487 0.93170628],[16.62543766 22.86098163],26.65397128,130.4523923,5
1777,2022/6/29 19:23,[16.12137571 25.22355216],[ 1.00279599 11.00256229],20.75591495,108.3346811,12
1778,2022/6/29 21:26,[ 7.11211174 13.41818904],[ 2.1712918  28.62394925],15.98833465,90.45625495,12
1779,2022/6/29 23:06,[ 6.69766203 27.66923326],[12.77679465 29.565724  ],6.368086879,21.4202172,19
1780,2022/6/29 22:00,[16.6217515  27.92498593],[ 0.16046966 22.44716419],17.34878471,95.55794266,15
1781,2022/6/29 20:16,[27.09151959  4.19161701],[ 2.88377555 12.73717822],25.67180336,126.7692626,1
1782,2022/6/29 20:03,[28.01036718 16.27159681],[15.82369391  4.23378355],17.1296221,94.73608289,3
1783,2022/6/29 23:02,[2.36853328e-02 2.43042027e+01],[ 2.62723689 19.01549456],5.894821008,20.23705252,16
1784,2022/6/29 18:33,[27.43849364  6.25955739],[19.95818509  2.3609573 ],8.435288891,26.58822223,1
1785,2022/6/29 20:51,[18.11265432  4.91795163],[22.07860682  9.03693884],5.717939744,19.79484936,10
1786,2022/6/29 22:30,[13.90173026 17.98291626],[ 5.13820232 22.24913456],9.746796427,29.86699107,17
1787,2022/6/29 23:26,[ 9.07921022 19.8711558 ],[ 4.74849152 20.64352978],4.399055126,16.49763782,10
1788,2022/6/29 21:39,[ 3.84564218 12.76069489],[ 7.41618221 22.45125748],10.32742754,69.22785326,20
1789,2022/6/29 19:28,[ 7.86105014 26.45151919],[26.75460634  5.89323946],27.92148513,135.2055692,6
1790,2022/6/29 19:58,[18.41537835  2.63152925],[11.74611299 21.39965189],19.91786956,105.1920108,6
1791,2022/6/29 21:45,[19.78269741 18.74102008],[ 8.47622591 11.34074848],13.51296849,81.17363184,20
1792,2022/6/29 23:04,[ 3.08838434 21.57068461],[15.1166639  21.26296897],12.03221501,75.6208063,13
1793,2022/6/29 18:11,[7.46830574 9.73314686],[10.02646012  0.77227229],9.31887476,28.7971869,2
1794,2022/6/29 20:59,[10.23143618 24.09913721],[26.91895487 15.54654947],18.75153426,100.8182535,8
1795,2022/6/29 18:09,[13.66505086  0.92473856],[26.37613013  0.3903064 ],12.7223093,78.20865988,16
1796,2022/6/29 23:06,[28.34250241 14.67648746],[10.25803481 27.72655305],22.30139413,114.130228,19
1797,2022/6/29 22:27,[ 0.73172979 17.44274685],[16.46797573  6.57961204],19.12164047,102.2061518,14
1798,2022/6/29 22:08,[12.86662294 19.56792018],[2.18139359e+01 2.15057612e-02],21.49690038,111.1133764,3
1799,2022/6/29 23:48,[28.1056029   4.93576117],[7.00741303 7.90420337],21.3059913,110.3974674,15
1800,2022/6/29 21:33,[1.1346041  3.69156371],[29.59049769  9.45650212],29.03398689,139.3774509,6
1801,2022/6/29 21:41,[3.45903271 3.20973784],[21.58379903 25.63705992],28.83560178,138.6335067,17
1802,2022/6/29 20:57,[7.70856899 0.62728537],[6.69270055 1.69547072],1.474112825,13,20
1803,2022/6/29 22:26,[ 3.1018481 12.9452436],[ 6.89755113 15.47837636],4.563345598,16.908364,1
