订单id,是否被司机接单,接单司机id,下单时间,乘客位置,目的地位置,订单距离,订单收益,乘客最长等待接单时间,接单时刻,乘客实际等待时间
2325,0,-1,2022-06-29 20:47:00,[0.69332005 11.190213],[4.46364852 16.75153433],6.718904051,22.29726013,0:11:00,0:00:00,0:00:00
260,0,-1,2022-06-29 20:47:00,[16.19871391 25.26099883],[15.62873932 18.70757064],6.578167837,21.94541959,0:14:00,0:00:00,0:00:00
1156,1,296,2022-06-29 20:47:00,[11.99949055 1.72175531],[17.49921745 26.53030284],25.41084466,125.7906675,0:15:00,2022-06-29 20:47:45,1:22:43
2209,1,214,2022-06-29 20:48:00,[21.76704743 6.89478125],[0.02717506 21.4571056],26.1664545,128.6242044,0:02:00,2022-06-29 20:48:17,0:43:04
814,0,-1,2022-06-29 20:48:00,[10.63998615 16.51990138],[12.09623268 25.00932031],8.613413247,27.03353312,0:04:00,0:00:00,0:00:00
2891,0,-1,2022-06-29 20:48:00,[10.31467474 18.42093595],[25.82565084 22.59640316],16.06315368,90.73682629,0:08:00,0:00:00,0:00:00
605,0,-1,2022-06-29 20:48:00,[8.57274974 12.98300639],[20.5633165 9.97368471],12.36243132,76.85911745,0:13:00,0:00:00,0:00:00
1088,0,-1,2022-06-29 20:48:00,[12.05628814 20.21268689],[13.51051157 22.46889453],2.684257566,13.0,0:15:00,0:00:00,0:00:00
2273,0,-1,2022-06-29 20:48:00,[11.80058516 25.39652327],[12.80715962 16.56054517],8.893126628,27.73281657,0:18:00,0:00:00,0:00:00
1520,0,-1,2022-06-29 20:48:00,[19.66307935 6.99562663],[25.93208962 9.28105686],6.672606763,22.18151691,0:20:00,0:00:00,0:00:00
1837,0,-1,2022-06-29 20:48:00,[27.95738198 8.36615779],[28.50633618 1.89788015],6.491530347,21.72882587,0:20:00,0:00:00,0:00:00
1210,1,118,2022-06-29 20:49:00,[13.80987152 6.5276382],[4.01334435 28.59921503],24.14801127,121.0550423,0:03:00,2022-06-29 20:49:09,0:40:46
471,0,-1,2022-06-29 20:49:00,[13.88026815 29.42962134],[14.50222308 25.90642568],3.577671821,14.44417955,0:06:00,0:00:00,0:00:00
655,0,-1,2022-06-29 20:49:00,[15.4480005 4.84088403],[2.50663013 0.57386899],13.62668281,81.60006054,0:07:00,0:00:00,0:00:00
1086,0,-1,2022-06-29 20:49:00,[23.818054 28.22976968],[18.69631119 22.24881862],7.874263453,25.18565863,0:10:00,0:00:00,0:00:00
2082,1,22,2022-06-29 20:49:00,[3.70390721 29.40155829],[11.81157509 6.82265186],23.99044172,120.4641564,0:15:00,2022-06-29 20:49:42,1:32:32
1206,0,-1,2022-06-29 20:49:00,[13.34138331 17.2963497],[29.50022305 7.24803829],19.02831217,101.8561706,0:17:00,0:00:00,0:00:00
448,0,-1,2022-06-29 20:49:00,[12.91588015 4.27782432],[26.70291106 10.37632382],15.0756067,87.03352511,0:19:00,0:00:00,0:00:00
2750,0,-1,2022-06-29 20:50:00,[11.55123714 25.09419575],[28.49865028 24.16910776],16.9726427,94.14741011,0:01:00,0:00:00,0:00:00
2703,0,-1,2022-06-29 20:50:00,[2.18287129 2.96307154],[12.47749599 9.16144446],12.01661868,75.56232006,0:03:00,0:00:00,0:00:00
2532,0,-1,2022-06-29 20:50:00,[5.31124323 19.02002302],[10.92458457 25.57096048],8.626956738,27.06739184,0:06:00,0:00:00,0:00:00
2184,0,-1,2022-06-29 20:50:00,[18.98031105 29.28041777],[9.31802914 13.82908777],18.22370134,98.83888001,0:10:00,0:00:00,0:00:00
2777,1,29,2022-06-29 20:50:00,[11.25723397 17.97037911],[25.68802961 3.52386218],20.41934656,107.0725496,0:10:00,2022-06-29 20:54:49,0:53:37
2886,1,185,2022-06-29 20:50:00,[14.21350087 19.45492793],[0.84794103 0.44730792],23.2363467,117.6363001,0:10:00,2022-06-29 20:50:01,0:29:48
1407,0,-1,2022-06-29 20:50:00,[23.42046224 11.70715649],[17.35691797 27.34025449],16.76783594,93.37938478,0:15:00,0:00:00,0:00:00
2468,0,-1,2022-06-29 20:50:00,[24.1778446 3.96634568],[21.41743752 13.06308387],9.506339611,29.26584903,0:17:00,0:00:00,0:00:00
2498,0,-1,2022-06-29 20:51:00,[12.27431364 7.62063447],[25.79186351 21.00564778],19.0232157,101.8370589,0:02:00,0:00:00,0:00:00
1949,0,-1,2022-06-29 20:51:00,[17.69187108 13.49738343],[25.75120139 28.70507003],17.21123286,95.04212323,0:03:00,0:00:00,0:00:00
266,1,193,2022-06-29 20:51:00,[29.76474044 25.54274873],[6.25531543 27.91785644],23.62909649,119.1091119,0:04:00,2022-06-29 20:51:11,1:05:59
512,0,-1,2022-06-29 20:51:00,[12.98187408 13.73098815],[6.26648172 11.06121513],7.226630098,23.56657525,0:06:00,0:00:00,0:00:00
1785,0,-1,2022-06-29 20:51:00,[18.11265432 4.91795163],[22.07860682 9.03693884],5.717939744,19.79484936,0:10:00,0:00:00,0:00:00
2052,0,-1,2022-06-29 20:51:00,[1.21527519 3.68733548],[6.09211779 12.05855774],9.688186409,29.72046602,0:15:00,0:00:00,0:00:00
89,1,85,2022-06-29 20:52:00,[15.56753116 1.408979],[4.98850106 22.14100849],23.27515681,117.781838,0:04:00,2022-06-29 20:52:40,0:45:26
1141,1,10,2022-06-29 20:52:00,[4.43875002 29.53963433],[6.27292094 3.9105939],25.69458885,126.8547082,0:04:00,2022-06-29 20:52:12,0:43:30
1455,1,172,2022-06-29 20:52:00,[29.651117 13.95832594],[1.74713492 7.86822965],28.56083837,137.6031439,0:04:00,2022-06-29 20:52:00,1:05:22
1481,0,-1,2022-06-29 20:52:00,[1.99979489 29.9568242],[0.74451634 25.0573218],5.057751273,18.14437818,0:05:00,0:00:00,0:00:00
1924,0,-1,2022-06-29 20:52:00,[18.53083759 19.33269509],[0.85012351 24.85590779],18.52332391,99.96246466,0:05:00,0:00:00,0:00:00
2161,0,-1,2022-06-29 20:52:00,[14.77565562 27.4465845],[14.67589554 13.5079558],13.93898569,82.77119634,0:05:00,0:00:00,0:00:00
1302,1,157,2022-06-29 20:52:00,[18.89050786 12.48482839],[4.9961554 29.58530392],22.03359465,113.1259799,0:08:00,2022-06-29 20:52:50,0:46:15
1975,1,131,2022-06-29 20:52:00,[12.73478498 9.27972673],[8.4190674 29.16689128],20.35005484,106.8127056,0:08:00,2022-06-29 20:54:58,1:13:48
483,1,232,2022-06-29 20:52:00,[8.83858189 0.42945833],[22.13608556 25.02433791],27.9594654,135.3479952,0:10:00,2022-06-29 20:52:03,0:51:56
2300,1,226,2022-06-29 20:52:00,[23.5464895 6.00026763],[3.92527084 20.27434907],24.26399849,121.4899943,0:12:00,2022-06-29 20:52:15,0:52:47
629,0,-1,2022-06-29 20:52:00,[22.16169452 0.41236662],[7.45128781 6.43219449],15.89447681,90.10428805,0:13:00,0:00:00,0:00:00
2803,0,-1,2022-06-29 20:52:00,[5.81783461 4.85017007],[7.2160526 15.46640982],10.70792044,70.65470164,0:15:00,0:00:00,0:00:00
2309,0,-1,2022-06-29 20:52:00,[26.70056703 7.34860525],[21.89098882 24.33046125],17.64980101,96.68675379,0:19:00,0:00:00,0:00:00
754,1,254,2022-06-29 20:52:00,[16.70354733 25.35362554],[23.87779161 5.2536942],21.34190762,110.5321536,0:20:00,2022-06-29 20:53:55,1:04:15
1276,0,-1,2022-06-29 20:53:00,[27.45869821 7.97056695],[26.87447195 3.10425191],4.901259263,17.75314816,0:03:00,0:00:00,0:00:00
2398,0,-1,2022-06-29 20:53:00,[0.55712156 26.65928008],[6.80702302 27.87841955],6.367697326,21.41924332,0:04:00,0:00:00,0:00:00
219,0,-1,2022-06-29 20:53:00,[24.23537826 22.86855404],[23.93440947 13.06749944],9.805674554,30.01418639,0:05:00,0:00:00,0:00:00
1068,0,-1,2022-06-29 20:53:00,[5.90064592 7.12449916],[8.99692779 19.28385212],12.54738323,77.5526871,0:05:00,0:00:00,0:00:00
239,0,-1,2022-06-29 20:53:00,[18.32942967 12.33085409],[25.19583909 27.0006937],16.1972767,91.23978762,0:13:00,0:00:00,0:00:00
1041,1,239,2022-06-29 20:53:00,[16.15184938 29.76406918],[25.72591823 2.92100681],28.49934722,137.3725521,0:16:00,2022-06-29 20:53:15,1:12:47
1867,0,-1,2022-06-29 20:53:00,[13.47370242 17.11993737],[13.06767474 12.44540551],4.692132414,17.23033103,0:16:00,0:00:00,0:00:00
427,1,297,2022-06-29 20:53:00,[3.4151518 10.35669428],[15.22235816 26.22667574],19.78045584,104.6767094,0:18:00,2022-06-29 21:07:47,1:18:10
646,0,-1,2022-06-29 20:53:00,[15.45016979 16.06661445],[10.70657926 10.61367476],7.227461683,23.56865421,0:19:00,0:00:00,0:00:00
1159,1,162,2022-06-29 20:54:00,[20.75160342 19.84028037],[1.15202632 11.04750322],21.48153515,111.0557568,0:02:00,2022-06-29 20:54:01,0:21:40
902,0,-1,2022-06-29 20:54:00,[2.58096471 1.71080742],[3.16450282 17.56763052],15.86755669,90.0033376,0:04:00,0:00:00,0:00:00
2539,0,-1,2022-06-29 20:54:00,[5.47954856 22.51571942],[10.1726284 21.296863],4.848774001,17.621935,0:07:00,0:00:00,0:00:00
2186,1,205,2022-06-29 20:54:00,[1.74891612 29.95263702],[22.57207361 25.91709949],21.21059762,110.0397411,0:08:00,2022-06-29 20:54:11,0:38:38
1231,0,-1,2022-06-29 20:54:00,[15.8612196 1.03130575],[19.16889066 2.44341639],3.596490554,14.49122639,0:11:00,0:00:00,0:00:00
751,0,-1,2022-06-29 20:54:00,[6.56129401 5.4851334],[24.77132855 8.57122703],18.46968683,99.76132563,0:15:00,0:00:00,0:00:00
1095,1,62,2022-06-29 20:54:00,[29.3185147 7.27061085],[19.89932129 25.17299096],20.2290983,106.3591186,0:16:00,2022-06-29 21:02:35,1:08:12
62,0,-1,2022-06-29 20:54:00,[15.06585031 17.86155052],[2.01229432 22.49881411],13.85278086,82.44792823,0:17:00,0:00:00,0:00:00
169,0,-1,2022-06-29 20:55:00,[7.26135048 29.5998778],[4.27486629 14.9666446],14.93487869,86.50579509,0:01:00,0:00:00,0:00:00
2585,0,-1,2022-06-29 20:55:00,[18.66946069 19.85025182],[9.33125115 9.60032968],13.86589562,82.49710858,0:01:00,0:00:00,0:00:00
66,0,-1,2022-06-29 20:55:00,[12.02289183 16.78920994],[4.65720738 5.45784391],13.51492373,81.18096398,0:02:00,0:00:00,0:00:00
656,0,-1,2022-06-29 20:55:00,[4.97244531 26.72566605],[7.24610525 10.62813982],16.25730237,91.46488389,0:02:00,0:00:00,0:00:00
1751,0,-1,2022-06-29 20:55:00,[9.60543502 20.10761928],[5.63710766 18.74386196],4.196123932,15.99030983,0:06:00,0:00:00,0:00:00
2132,0,-1,2022-06-29 20:55:00,[21.2941414 28.51776039],[7.33848822 22.38392935],15.24415097,87.66556615,0:07:00,0:00:00,0:00:00
362,0,-1,2022-06-29 20:55:00,[16.30614652 2.45176037],[13.74901925 14.54088861],12.35661449,76.83730432,0:12:00,0:00:00,0:00:00
428,1,231,2022-06-29 20:55:00,[14.80639741 21.06776298],[29.78450517 3.9446736],22.74959125,115.8109672,0:12:00,2022-06-29 20:58:12,0:38:52
237,1,32,2022-06-29 20:55:00,[1.30237599 18.99454127],[28.54210027 18.0483546],27.25615248,132.7105718,0:14:00,2022-06-29 20:57:05,0:54:54
1633,0,-1,2022-06-29 20:55:00,[20.13913271 4.86550117],[14.59327161 22.15617118],18.15829961,98.59362354,0:16:00,0:00:00,0:00:00
2947,1,228,2022-06-29 20:55:00,[28.75548825 7.82425282],[20.48231519 28.22151239],22.01121511,113.0420567,0:17:00,2022-06-29 20:58:35,1:10:06
1589,0,-1,2022-06-29 20:56:00,[16.22296894 20.31902059],[21.07888729 28.67940176],9.668294392,29.67073598,0:05:00,0:00:00,0:00:00
2285,1,154,2022-06-29 20:56:00,[0.2803486 0.98930831],[25.55663947 20.52074585],31.94319853,150.2869945,0:07:00,2022-06-29 20:56:31,0:22:27
299,0,-1,2022-06-29 20:56:00,[21.48970164 2.16253008],[2.13770183 0.36325426],19.43546475,103.3829928,0:08:00,0:00:00,0:00:00
748,0,-1,2022-06-29 20:56:00,[17.03181954 17.379434],[14.68873386 19.34235746],3.056651597,13.14162899,0:12:00,0:00:00,0:00:00
2676,1,262,2022-06-29 20:56:00,[0.69320558 1.53394914],[28.62775325 4.26858656],28.06808142,135.7553053,0:12:00,2022-06-29 20:56:36,1:37:50
2932,1,60,2022-06-29 20:56:00,[27.36193359 5.83888942],[18.38932025 29.5690086],25.36979201,125.63672,0:13:00,2022-06-29 20:57:33,1:11:13
1840,1,241,2022-06-29 20:56:00,[26.36643438 9.44799682],[3.86936724 14.05383711],22.96370603,116.6138976,0:17:00,2022-06-29 20:57:39,1:11:10
1244,0,-1,2022-06-29 20:56:00,[19.50561499 29.47447742],[27.35455709 13.17391982],18.09182329,98.34433733,0:18:00,0:00:00,0:00:00
2522,0,-1,2022-06-29 20:57:00,[23.96062113 7.29905784],[21.7623637 2.05045114],5.690360972,19.72590243,0:01:00,0:00:00,0:00:00
1446,0,-1,2022-06-29 20:57:00,[13.78844255 18.855117],[16.717555 22.27907969],4.505909477,16.76477369,0:02:00,0:00:00,0:00:00
1200,1,248,2022-06-29 20:57:00,[7.31985907 29.00202683],[28.74414359 7.42894929],30.40390833,144.5146562,0:06:00,2022-06-29 20:57:02,0:41:16
2572,0,-1,2022-06-29 20:57:00,[24.57691731 2.39681063],[25.66457864 2.75688276],1.145713367,13.0,0:06:00,0:00:00,0:00:00
908,1,252,2022-06-29 20:57:00,[10.75864746 27.3401757],[0.62802353 9.47319454],20.53919563,107.5219836,0:08:00,2022-06-29 21:01:28,1:21:11
1541,1,83,2022-06-29 20:57:00,[23.78520136 27.17270372],[29.25261509 6.96868962],20.93071424,108.9901784,0:08:00,2022-06-29 20:58:56,1:26:34
1822,0,-1,2022-06-29 20:57:00,[9.49807304 12.00465819],[4.51486494 15.10710223],5.870052986,20.17513246,0:09:00,0:00:00,0:00:00
2075,0,-1,2022-06-29 20:57:00,[10.9525102 27.37752654],[23.41565408 22.66311818],13.32499913,80.46874672,0:09:00,0:00:00,0:00:00
673,1,127,2022-06-29 20:57:00,[11.68214817 16.25282893],[29.04197436 1.99694184],22.46316723,114.7368771,0:15:00,2022-06-29 20:58:24,1:00:06
1417,0,-1,2022-06-29 20:57:00,[9.09197284 19.14673245],[10.50020605 27.85117656],8.817622584,27.54405646,0:17:00,0:00:00,0:00:00
2449,0,-1,2022-06-29 20:57:00,[15.159961 19.43127224],[15.07919415 14.75433967],4.677629911,17.19407478,0:18:00,0:00:00,0:00:00
1802,0,-1,2022-06-29 20:57:00,[7.70856899 0.62728537],[6.69270055 1.69547072],1.474112825,13.0,0:20:00,0:00:00,0:00:00
1014,0,-1,2022-06-29 20:58:00,[25.09326577 16.46728895],[5.67587377 21.61151996],20.08726524,105.8272447,0:04:00,0:00:00,0:00:00
2669,0,-1,2022-06-29 20:58:00,[8.44959029 18.12718531],[24.50235838 22.84048969],16.73040949,93.23903558,0:04:00,0:00:00,0:00:00
2712,0,-1,2022-06-29 20:58:00,[0.53113335 25.85321519],[5.22836036 18.65645892],8.594023646,26.98505911,0:04:00,0:00:00,0:00:00
2174,1,45,2022-06-29 20:58:00,[26.2715111 24.04250433],[28.30284322 2.95483925],21.18527622,109.9447858,0:09:00,2022-06-29 20:58:38,0:54:15
2363,0,-1,2022-06-29 20:58:00,[27.11301784 12.29543019],[15.74802253 14.31389302],11.54284673,73.78567525,0:16:00,0:00:00,0:00:00
2392,0,-1,2022-06-29 20:58:00,[14.94452161 13.72895624],[15.56668595 4.19756932],9.551671324,29.37917831,0:17:00,0:00:00,0:00:00
2731,0,-1,2022-06-29 20:58:00,[17.11158299 22.69433037],[3.31737561 25.15013462],14.01110744,83.04165289,0:18:00,0:00:00,0:00:00
741,0,-1,2022-06-29 20:59:00,[13.75294272 21.75018229],[17.22862725 20.01637012],3.884132798,15.210332,0:02:00,0:00:00,0:00:00
13,0,-1,2022-06-29 20:59:00,[17.60523354 22.36318423],[12.94978639 3.82740908],19.11146641,102.167999,0:06:00,0:00:00,0:00:00
99,0,-1,2022-06-29 20:59:00,[27.51940726 4.10455893],[28.50712061 13.38017319],9.32805433,28.82013583,0:08:00,0:00:00,0:00:00
1794,0,-1,2022-06-29 20:59:00,[10.23143618 24.09913721],[26.91895487 15.54654947],18.75153426,100.8182535,0:08:00,0:00:00,0:00:00
2146,1,258,2022-06-29 20:59:00,[21.06291565 21.62679657],[21.8541284 0.00158480797],21.63968118,111.6488044,0:09:00,2022-06-29 20:59:53,0:26:33
633,1,240,2022-06-29 20:59:00,[27.98131524 16.32761898],[6.00846054 18.50350824],22.08032695,113.301226,0:12:00,2022-06-29 20:59:04,1:01:48
2291,0,-1,2022-06-29 20:59:00,[26.53715961 6.43669564],[19.02165168 22.82674419],18.03098863,98.11620736,0:16:00,0:00:00,0:00:00
1856,0,-1,2022-06-29 20:59:00,[6.90253476 12.18246398],[24.78652127 6.82897607],18.66806917,100.5052594,0:17:00,0:00:00,0:00:00
1529,0,-1,2022-06-29 20:59:00,[2.68019707 13.13344432],[6.92203771 8.73589365],6.109964311,20.77491078,0:18:00,0:00:00,0:00:00
961,0,-1,2022-06-29 20:59:00,[12.29018608 29.34662006],[5.42675704 23.97473913],8.715719293,27.28929823,0:20:00,0:00:00,0:00:00
2268,0,-1,2022-06-29 21:00:00,[11.63856506 4.79739735],[11.94448481 17.39903461],12.60534999,77.77006247,0:05:00,0:00:00,0:00:00
2414,0,-1,2022-06-29 21:00:00,[17.63657076 15.04189436],[26.20152493 2.52005144],15.1708599,87.39072463,0:08:00,0:00:00,0:00:00
916,0,-1,2022-06-29 21:00:00,[19.79070819 13.26100263],[19.44700406 1.8433887],11.42278601,73.33544754,0:09:00,0:00:00,0:00:00
2766,0,-1,2022-06-29 21:00:00,[23.45237576 10.66019125],[17.22811141 24.99170824],15.62478307,89.09293652,0:09:00,0:00:00,0:00:00
914,1,224,2022-06-29 21:00:00,[29.93248167 13.55218428],[10.6418567 12.02112501],19.35128818,103.0673307,0:14:00,2022-06-29 21:09:39,0:19:36
2483,0,-1,2022-06-29 21:01:00,[28.59333256 1.62403225],[17.90570582 12.83521712],15.48922307,88.58458652,0:06:00,0:00:00,0:00:00
1456,1,286,2022-06-29 21:01:00,[13.08211441 4.70707872],[28.42695379 23.00546693],23.8808523,120.0531961,0:07:00,2022-06-29 21:01:27,1:03:54
110,0,-1,2022-06-29 21:01:00,[16.18473877 23.72169495],[9.56257509 18.77674129],8.264721318,26.1618033,0:08:00,0:00:00,0:00:00
2224,0,-1,2022-06-29 21:01:00,[14.85952941 12.83075364],[28.68059131 6.44205375],15.22620237,87.59825887,0:09:00,0:00:00,0:00:00
763,1,160,2022-06-29 21:01:00,[24.82659157 5.1212509],[0.91391059 6.13345117],23.93409411,120.2528529,0:13:00,2022-06-29 21:01:17,0:41:06
844,0,-1,2022-06-29 21:01:00,[11.24165912 16.49605688],[1.51719311 12.78363714],10.40900088,69.53375331,0:16:00,0:00:00,0:00:00
1473,0,-1,2022-06-29 21:02:00,[12.32449187 6.53099397],[28.98064377 3.91903145],16.85970772,93.72390397,0:01:00,0:00:00,0:00:00
1527,1,121,2022-06-29 21:02:00,[19.84398616 27.09820867],[2.95640554 6.96235734],26.28008539,129.0503202,0:05:00,2022-06-29 21:02:10,1:20:10
879,1,70,2022-06-29 21:02:00,[27.518042 12.19771612],[4.29844376 21.44156501],24.9919684,124.2198815,0:08:00,2022-06-29 21:02:14,0:32:42
1027,0,-1,2022-06-29 21:02:00,[24.60759957 19.46241342],[12.56909321 13.7408585],13.32898443,80.48369162,0:10:00,0:00:00,0:00:00
894,0,-1,2022-06-29 21:02:00,[17.48143348 24.37421463],[9.80823073 9.17231872],17.02867228,94.35752105,0:11:00,0:00:00,0:00:00
1057,0,-1,2022-06-29 21:02:00,[9.30925446 15.10035392],[23.89321685 22.184077],16.21329983,91.29987437,0:14:00,0:00:00,0:00:00
463,0,-1,2022-06-29 21:02:00,[16.73126479 10.41831117],[17.41402803 4.17590104],6.279637719,21.1990943,0:16:00,0:00:00,0:00:00
2728,0,-1,2022-06-29 21:02:00,[25.64460159 11.44723163],[22.20107835 18.83101241],8.147273827,25.86818457,0:17:00,0:00:00,0:00:00
1104,1,182,2022-06-29 21:02:00,[1.24491977 9.66202606],[16.79233984 25.73804742],22.3642736,114.366026,0:18:00,2022-06-29 21:02:34,1:22:08
950,0,-1,2022-06-29 21:02:00,[3.69851338 15.55685066],[7.37542327 10.7441915],6.056513404,20.64128351,0:19:00,0:00:00,0:00:00
1423,0,-1,2022-06-29 21:02:00,[28.55107219 9.59162548],[26.0429448 26.43752045],17.03158479,94.36844295,0:19:00,0:00:00,0:00:00
707,0,-1,2022-06-29 21:03:00,[25.93299741 17.6080952],[17.4285114 29.72037471],14.79978369,85.99918885,0:05:00,0:00:00,0:00:00
1604,1,221,2022-06-29 21:03:00,[7.24049112 2.35608728],[10.69214208 22.42955474],20.36806299,106.8802362,0:06:00,2022-06-29 21:03:54,1:19:06
464,0,-1,2022-06-29 21:03:00,[13.32131248 18.78702964],[14.66693495 12.05336402],6.866800753,22.66700188,0:07:00,0:00:00,0:00:00
326,0,-1,2022-06-29 21:03:00,[22.37201348 6.0744168],[28.7422044 11.03822254],8.075809541,25.68952385,0:09:00,0:00:00,0:00:00
1950,0,-1,2022-06-29 21:03:00,[14.97108519 27.94605147],[17.4999873 16.15152561],12.06259451,75.73472942,0:09:00,0:00:00,0:00:00
2936,0,-1,2022-06-29 21:03:00,[14.00998259 24.36099879],[4.67755529 23.69844809],9.355916452,28.88979113,0:14:00,0:00:00,0:00:00
2577,1,225,2022-06-29 21:03:00,[25.2649809 6.90001358],[0.17162795 19.53959692],28.09689359,135.863351,0:15:00,2022-06-29 21:03:34,0:37:13
2957,1,55,2022-06-29 21:03:00,[8.02034136 19.37749579],[29.57915832 1.47160718],28.02505014,135.593938,0:15:00,2022-06-29 21:03:47,0:42:24
1134,1,161,2022-06-29 21:04:00,[18.09639186 2.3914522],[20.49342857 27.97700126],25.6975895,126.8659606,0:03:00,2022-06-29 21:04:51,0:36:13
2286,0,-1,2022-06-29 21:04:00,[7.96109199 20.6388852],[23.77370007 9.20382849],19.51407431,103.6777787,0:03:00,0:00:00,0:00:00
2288,0,-1,2022-06-29 21:04:00,[14.75570614 23.05403387],[6.64941944 8.0847015],17.02330155,94.33738081,0:03:00,0:00:00,0:00:00
2377,0,-1,2022-06-29 21:04:00,[9.58854377 5.02864692],[7.88642106 1.07245183],4.306820315,16.26705079,0:03:00,0:00:00,0:00:00
2851,0,-1,2022-06-29 21:04:00,[15.86057561 27.83907185],[12.86254225 26.09437097],3.468744036,14.17186009,0:03:00,0:00:00,0:00:00
1298,0,-1,2022-06-29 21:04:00,[28.96345904 27.47443045],[15.0862656 23.85330848],14.34186257,84.28198464,0:09:00,0:00:00,0:00:00
387,1,181,2022-06-29 21:04:00,[14.82637342 24.84747757],[10.05624142 5.21284779],20.20576269,106.2716101,0:13:00,2022-06-29 21:06:56,0:57:34
244,0,-1,2022-06-29 21:05:00,[0.70915758 19.25914501],[18.21282108 16.40092238],17.73549189,97.00809459,0:03:00,0:00:00,0:00:00
1360,0,-1,2022-06-29 21:05:00,[17.80725763 3.81331473],[12.82625566 4.8258088],5.082865816,18.20716454,0:03:00,0:00:00,0:00:00
1525,0,-1,2022-06-29 21:05:00,[17.13638753 22.36193217],[11.36867729 9.08302823],14.47742282,84.79033556,0:03:00,0:00:00,0:00:00
2647,0,-1,2022-06-29 21:05:00,[8.50193084 19.2027119],[18.22870728 4.60370496],17.5425535,96.28457563,0:05:00,0:00:00,0:00:00
2989,0,-1,2022-06-29 21:05:00,[20.48893256 19.12172551],[26.43974668 17.58049132],6.147161259,20.86790315,0:07:00,0:00:00,0:00:00
2308,1,40,2022-06-29 21:05:00,[4.87701206 29.86549346],[3.56557735 0.44849913],29.44621225,140.923296,0:13:00,2022-06-29 21:06:08,0:56:46
1490,0,-1,2022-06-29 21:05:00,[7.20454788 9.70573841],[5.51438668 17.3080837],7.787958574,24.96989644,0:16:00,0:00:00,0:00:00
1964,0,-1,2022-06-29 21:05:00,[19.28500172 11.45940136],[28.70444012 9.89924686],9.547769463,29.36942366,0:17:00,0:00:00,0:00:00
344,1,152,2022-06-29 21:06:00,[7.77890277 12.88970438],[26.18190751 25.258007],22.17308038,113.6490514,0:02:00,2022-06-29 21:06:22,0:25:11
352,0,-1,2022-06-29 21:06:00,[1.96098473 14.62713581],[1.00840801 1.8795961],12.78308144,78.43655538,0:12:00,0:00:00,0:00:00
215,0,-1,2022-06-29 21:06:00,[11.81593217 19.53698931],[3.19779091 19.73535914],8.620423967,27.05105992,0:17:00,0:00:00,0:00:00
484,1,47,2022-06-29 21:06:00,[22.21428396 4.28550862],[22.60283767 23.06768346],18.78619349,100.9482256,0:17:00,2022-06-29 21:09:53,0:51:35
962,0,-1,2022-06-29 21:06:00,[10.02578143 21.92611037],[12.60033013 17.35079289],5.249936292,18.62484073,0:19:00,0:00:00,0:00:00
898,0,-1,2022-06-29 21:06:00,[14.99876976 21.90747569],[18.57518206 5.59919819],16.69582701,93.10935131,0:20:00,0:00:00,0:00:00
1218,0,-1,2022-06-29 21:06:00,[1.8271663 21.04695797],[0.29482658 12.27547762],8.904320999,27.7608025,0:20:00,0:00:00,0:00:00
1826,0,-1,2022-06-29 21:06:00,[1.32436686 29.76276561],[3.91055039 23.88205576],6.424258212,21.56064553,0:20:00,0:00:00,0:00:00
2153,0,-1,2022-06-29 21:06:00,[1.9295767 12.07111619],[0.70377065 9.88249972],2.508514,13.0,0:20:00,0:00:00,0:00:00
2657,0,-1,2022-06-29 21:07:00,[8.01182821 13.2043262],[23.87919731 18.29080708],16.66270356,92.98513835,0:05:00,0:00:00,0:00:00
